id,doi,authors,title,exclusion,exclusion explanation,Is article itself PPPR,Is article linked to PPPR,exchange duplicate,Additional notes,PT,SO,PD,PY,UT
JOURNAL_OF FINANCE_10,https://doi.org/10.1111/jofi.12723,"Brown, S; Lu, Y; Ray, S; Teo, M",Sensation Seeking and Hedge Funds,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF FINANCE,DEC,2018,WOS:000451570600010
JOURNAL_OF FINANCE_36,https://doi.org/10.1111/jofi.12613,"Dimmock, SG; Gerken, WC; Graham, NP",Is Fraud Contagious? Coworker Influence on Misconduct by Financial Advisors,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF FINANCE,JUN,2018,WOS:000433596600012
JOURNAL_OF FINANCE_18,https://doi.org/10.1111/jofi.12705,"Seo, SB; Wachter, JA",Do Rare Events Explain CDX Tranche Spreads?,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF FINANCE,OCT,2018,WOS:000447674600010
JOURNAL_OF FINANCE_58,https://doi.org/10.1111/jofi.12588,"Admati, AR; DeMarzo, PM; Hellwig, MF; Pfleiderer, P",The Leverage Ratchet Effect,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF FINANCE,FEB,2018,WOS:000426078700004
JOURNAL_OF FINANCE_66,https://doi.org/10.1111/jofi.12539,"Drechsler, I; Savov, A; Schnabl, P",A Model of Monetary Policy and Risk Premia,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF FINANCE,FEB,2018,WOS:000426078700008
JOURNAL_OF FINANCE_47,https://doi.org/10.1111/jofi.12593,"Alan, S; Cemalcilar, M; Karlan, D; Zinman, J",Unshrouding: Evidence from Bank Overdrafts in Turkey,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF FINANCE,APR,2018,WOS:000428852100001
JOURNAL_OF FINANCE_24,https://doi.org/10.1111/jofi.12689,"Gromb, D; Vayanos, D",The Dynamics of Financially Constrained Arbitrage,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF FINANCE,AUG,2018,WOS:000442594400005
JOURNAL_OF GEOPHYSICAL RESEARCH-PLANETS_49,https://doi.org/10.1029/2018JE005640,"Ando, H; Takagi, M; Fukuhara, T; Imamura, T; Sugimoto, N; Sagawa, H; Noguchi, K; Tellmann, S; Patzold, M; Hausler, B; Murata, Y; Takeuchi, H; Yamazaki, A; Toda, T; Tomiki, A; Choudhary, R; Kumar, K; Ramkumar, G; Antonita, M",Local Time Dependence of the Thermal Structure in the Venusian Equatorial Upper Atmosphere: Comparison of Akatsuki Radio Occultation Measurements and GCM Results,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,SEP,2018,WOS:000447646600003
JOURNAL_OF GEOPHYSICAL RESEARCH-PLANETS_65,https://doi.org/10.1029/2018JE005627,"Imamura, T; Miyamoto, M; Ando, H; Hausler, B; Patzold, M; Tellmann, S; Tsuda, T; Aoyama, Y; Murata, Y; Takeuchi, H; Yamazaki, A; Toda, T; Tomiki, A",Fine Vertical Structures at the Cloud Heights of Venus Revealed by Radio Holographic Analysis of Venus Express and Akatsuki Radio Occultation Data,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,AUG,2018,WOS:000448881200004
JOURNAL_OF GEOPHYSICAL RESEARCH-PLANETS_153,https://doi.org/10.1002/2017JE005470,"Levy, JS; Fassett, CI; Rader, LX; King, IR; Chaffey, PM; Wagoner, CM; Hanlon, AE; Watters, JL; Kreslavsky, MA; Holt, JW; Russell, AT; Dyar, MD",Distribution and Characteristics of Boulder Halos at High Latitudes on Mars: Ground Ice and Surface Processes Drive Surface Reworking,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,FEB,2018,WOS:000427479000001
JOURNAL_OF GEOPHYSICAL RESEARCH-PLANETS_74,https://doi.org/10.1029/2017JE005508,"Wilson, SA; Grant, JA; Howard, AD; Buczkowski, DL",The Nature and Origin of Deposits in Uzboi Vallis on Mars,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,JUL,2018,WOS:000445830200014
JOURNAL_OF GEOPHYSICAL RESEARCH-PLANETS_146,https://doi.org/10.1002/2017JE005384,"Shaposhnikov, DS; Rodin, AV; Medvedev, AS; Fedorova, AA; Kuroda, T; Hartogh, P",Modeling the Hydrological Cycle in the Atmosphere of Mars: Influence of a Bimodal Size Distribution of Aerosol Nucleation Particles,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,FEB,2018,WOS:000427479000011
JOURNAL_OF GEOPHYSICAL RESEARCH-PLANETS_122,https://doi.org/10.1029/2018JE005625,"Read, PL",A Chorus of the WindsOn Saturn!,TRUE,not research,NA,NA,NA,"this article is a commentary on another article published in the same journal. However, it is mostly just a summary of the original articles and lacks the ""critical discourse"" part of our definition of PPPR. The commentary was not indicated on the original articles webpage (other than in citing literature).",J,JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,MAY,2018,WOS:000434972500002
JOURNAL_OF GEOPHYSICAL RESEARCH-PLANETS_177,https://doi.org/10.1002/2017JE005418,"Wieczorek, MA","Strength, Depth, and Geometry of Magnetic Sources in the Crust of the Moon From Localized Power Spectrum Analysis",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,JAN,2018,WOS:000425590700017
JOURNAL_OF GEOPHYSICAL RESEARCH-PLANETS_128,https://doi.org/10.1002/2018JE005539,"Chinnery, HE; Hagermann, A; Kaufmann, E; Lewis, SR",The Penetration of Solar Radiation Into Carbon Dioxide Ice,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,APR,2018,WOS:000432013600005
JOURNAL_OF GEOPHYSICAL RESEARCH-PLANETS_47,https://doi.org/10.1029/2018JE005717,"Kuruppuaratchi, DCP; Mierkiewicz, EJ; Oliversen, RJ; Sarantos, M; Derr, NJ; Gallant, MA; Rosborough, SA; Freer, CW; Spalsbury, LC; Gardner, DD; Lupie, OL; Roesler, FL","High-Resolution, Ground-Based Observations of the Lunar Sodium Exosphere During the Lunar Atmosphere and Dust Environment Explorer (LADEE) Mission",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,SEP,2018,WOS:000447646600012
JOURNAL_OF GEOPHYSICAL RESEARCH-PLANETS_24,https://doi.org/10.1029/2018JE005752,"Szalay, JR; Bonfond, B; Allegrini, F; Bagenal, F; Bolton, S; Clark, G; Connerney, JEP; Ebert, RW; Ergun, RE; Gladstone, GR; Grodent, D; Hospodarsky, GB; Hue, V; Kurth, WS; Kotsiaros, S; Levin, SM; Louarn, P; Mauk, B; McComas, DJ; Saur, J; Valek, PW; Wilson, RJ",In Situ Observations Connected to the Io Footprint Tail Aurora,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,NOV,2018,WOS:000453226100012
JOURNAL_OF GEOPHYSICAL RESEARCH-PLANETS_71,https://doi.org/10.1029/2018JE005540,"Primm, KM; Gough, V; Wong, J; Rivera-Valentin, G; Martinez, GM; Hogancamp, JV; Archer, PD; Ming, DW; Tolbert, MA",The Effect of Mars-Relevant Soil Analogs on the Water Uptake of Magnesium Perchlorate and Implications for the Near-Surface of Mars,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,AUG,2018,WOS:000448880000002
JOURNAL_OF HAZARDOUS MATERIALS_561,https://doi.org/10.1016/j.jhazmat.2017.12.019,"Feng, YZ; He, CG; Wen, YF; Ye, YS; Zhou, XP; Xie, XL; Mai, YW",Superior flame retardancy and smoke suppression of epoxy-based composites with phosphorus/nitrogen co-doped graphene,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF HAZARDOUS MATERIALS,44270,2018,WOS:000423641100016
JOURNAL_OF HAZARDOUS MATERIALS_321,https://doi.org/10.1016/j.jhazmat.2018.03.052,"Song, YF; Zhang, Q",The quantitative studies on gas explosion suppression by an inert rock dust deposit,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF HAZARDOUS MATERIALS,44382,2018,WOS:000438002800008
JOURNAL_OF HAZARDOUS MATERIALS_153,https://doi.org/10.1016/j.jhazmat.2018.06.063,"Sun, XD; Shi, CL; Li, SH; Wang, YZ; Qi, DW; Wang, WM; Yao, HM; Wang, Y; Zhu, JH",New shape-selectivity discovered on graphene-based materials in catching tobacco specific nitrosamines,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF HAZARDOUS MATERIALS,44454,2018,WOS:000442334400026
JOURNAL_OF HAZARDOUS MATERIALS_74,https://doi.org/10.1016/j.jhazmat.2018.08.052,"Shi, P; Wang, YT; Hu, XK; Duan, M; Wang, XJ",Recycle of oil waste via hydrophobic sponge prepared from toner waste,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF HAZARDOUS MATERIALS,44484,2018,WOS:000446144600069
JOURNAL_OF HAZARDOUS MATERIALS_228,https://doi.org/10.1016/j.jhazmat.2018.06.037,"Kim, H; Kim, M; Kim, W; Lee, W; Kim, S",Photocatalytic enhancement of cesium removal by Prussian blue-deposited TiO2,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF HAZARDOUS MATERIALS,44444,2018,WOS:000440958900049
JOURNAL_OF HAZARDOUS MATERIALS_146,https://doi.org/10.1016/j.jhazmat.2018.06.045,"Yang, JL; Zhang, Q; Zhang, F; Xia, DH; Liu, HD; Tian, SH; Sun, LP; Shu, D; He, C; Runa, S",Three-dimensional hierarchical porous sludge-derived carbon supported on silicon carbide foams as effective and stable Fenton-like catalyst for odorous methyl mercaptan elimination,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF HAZARDOUS MATERIALS,44454,2018,WOS:000442334400015
JOURNAL_OF HAZARDOUS MATERIALS_634,https://doi.org/10.1016/j.jhazmat.2017.10.060,"Yu, Y; Li, YH; Zhang, QW; Ni, WS; Jiang, JC",Experimental investigation of the inerting effect of crystalline II type Ammonium Polyphosphate on explosion characteristics of micron-size Acrylates Copolymer dust,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF HAZARDOUS MATERIALS,44242,2018,WOS:000423246700056
JOURNAL_OF HAZARDOUS MATERIALS_49,https://doi.org/10.1016/j.jhazmat.2018.08.014,"Chen, J; Hartmann, EM; Kline, J; Van den Wymelenberg, K; Halden, RU","Assessment of human exposure to triclocarban, triclosan and five parabens in US indoor dust using dispersive solid phase extraction followed by liquid chromatography tandem mass spectrometry",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF HAZARDOUS MATERIALS,44484,2018,WOS:000446144600070
JOURNAL_OF HAZARDOUS MATERIALS_128,https://doi.org/10.1016/j.jhazmat.2018.07.039,"Wang, ZL; Xu, ZQ; Li, XQ",Biodegradation of methamphetamine and ketamine in aquatic ecosystem and associated shift in bacterial community,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF HAZARDOUS MATERIALS,44474,2018,WOS:000446794400040
JOURNAL_OF HAZARDOUS MATERIALS_303,https://doi.org/10.1016/j.jhazmat.2018.05.009,"Wang, J; Tian, BY; Bao, YH; Qian, C; Yang, YR; Niu, TQ; Xin, BP",Functional exploration of extracellular polymeric substances (EPS) in the bioleaching of obsolete electric vehicle LiNi(x)Co(y)Mn1-O-x-y(2) Li-ion batteries,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF HAZARDOUS MATERIALS,44392,2018,WOS:000437814600029
Journal_of Materials Chemistry A_2369,https://doi.org/10.1039/c7ta08817e,"Zhang, XQ; Li, WC; He, B; Yan, D; Xu, S; Cao, YL; Lu, AH",Ultrathin phyllosilicate nanosheets as anode materials with superior rate performance for lithium ion batteries,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF MATERIALS CHEMISTRY A,44224,2018,WOS:000423466100008
Journal_of Materials Chemistry A_1177,https://doi.org/10.1039/c8ta01939h,"Kim, Y; Jeong, SJ; Koo, B; Lee, S; Kwak, NW; Jung, W","Study of the surface reaction kinetics of (La,Sr)MnO3- oxygen carriers for solar thermochemical fuel production",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF MATERIALS CHEMISTRY A,44398,2018,WOS:000438548800019
Journal_of Materials Chemistry A_1098,https://doi.org/10.1039/c8ta03896a,"Zhou, YS; Zhu, YC; Xue, DF; Xu, BS",A nitrogen-doped 3D open-structured graphite nanofiber matrix for high-performance supercapacitors,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF MATERIALS CHEMISTRY A,44415,2018,WOS:000443116700005
Journal_of Materials Chemistry A_1252,https://doi.org/10.1039/c8ta00502h,"Lee, JM; Patil, SB; Kang, B; Lee, S; Kim, MG; Hwang, SJ",Understanding the crucial role of local crystal order in the electrocatalytic activity of crystalline manganese oxide,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF MATERIALS CHEMISTRY A,44391,2018,WOS:000437469300040
Journal_of Materials Chemistry A_634,https://doi.org/10.1039/c8ta07612j,"Zhang, Q; Luan, JY; Tang, YG; Ji, XB; Wang, SY; Wang, HY",A facile annealing strategy for achieving in situ controllable Cu2O nanoparticle decorated copper foil as a current collector for stable lithium metal anodes,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF MATERIALS CHEMISTRY A,44483,2018,WOS:000451380800013
Journal_of Materials Chemistry A_2097,https://doi.org/10.1039/c7ta10936a,"Lai, WH; Wang, Y; Lei, ZW; Wang, RH; Lin, ZY; Wong, CP; Kang, FY; Yang, C","High performance, environmentally benign and integratable Zn//MnO2 microbatteries",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF MATERIALS CHEMISTRY A,44262,2018,WOS:000426704100015
Journal_of Materials Chemistry A_1152,https://doi.org/10.1039/c8ta02697a,"Puspasari, T; Chakrabarty, T; Genduso, G; Peinemann, KV",Unique cellulose/ polydimethylsiloxane blends as an advanced hybrid material for organic solvent nanofiltration and pervaporation membranes,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF MATERIALS CHEMISTRY A,44405,2018,WOS:000439283200019
Journal_of Materials Chemistry A_1327,https://doi.org/10.1039/c8ta02016g,"Mutinda, SI; Li, D; Kay, J; Brock, SL",Synthesis and characterization of Co2-xRhxP nanoparticles and their catalytic activity towards the oxygen evolution reaction,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF MATERIALS CHEMISTRY A,44384,2018,WOS:000436516700058
Journal_of Materials Chemistry A_2072,https://doi.org/10.1039/c8ta00258d,"Iqbal, K; Iqbal, A; Kirillov, AM; Shan, CF; Liu, WS; Tang, Y",A new multicomponent CDs/Ag@Mg-Al-Ce-LDH nanocatalyst for highly efficient degradation of organic water pollutants,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF MATERIALS CHEMISTRY A,44269,2018,WOS:000428847300031
Journal_of Materials Chemistry A_356,https://doi.org/10.1039/c8ta08782b,"Wen, G; Gao, XY; Guo, ZG",Simple fabrication of a multifunctional inorganic paper with high efficiency separations for both liquids and particles,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF MATERIALS CHEMISTRY A,44521,2018,WOS:000449701900031
JOURNAL_OF NUTRITION_49,https://doi.org/10.1093/jn/nxy161,"Matias, SL; Mridha, MK; Young, RT; Hussain, S; Dewey, KG","Daily Maternal Lipid-Based Nutrient Supplementation with 20 mg Iron, Compared with Iron and Folic Acid with 60 mg Iron, Resulted in Lower Iron Status in Late Pregnancy but Not at 6 Months Postpartum in Either the Mothers or Their Infants in Bangladesh",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF NUTRITION,OCT,2018,WOS:000446179200014
JOURNAL_OF NUTRITION_153,https://doi.org/10.1093/jn/nxy048,"Kato, H; Suzuki, K; Bannai, M; Moore, DR",Branched-Chain Amino Acids Are the Primary Limiting Amino Acids in the Diets of Endurance-Trained Men after a Bout of Prolonged Exercise,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF NUTRITION,JUN,2018,WOS:000434792000016
JOURNAL_OF NUTRITION_74,https://doi.org/10.1093/jn/nxy035,"Anater, AS; Catellier, DJ; Levine, BA; Krotki, KP; Jacquier, EF; Eldridge, AL; Bronstein, KE; Harnack, LJ; Peasley, JML; Lutes, AC",The Feeding Infants and Toddlers Study (FITS) 2016: Study Design and Methods,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF NUTRITION,SEP,2018,WOS:000451808000002
JOURNAL_OF NUTRITION_228,https://doi.org/10.1093/jn/nxx055,"Zakrzewski-Fruer, JK; Wells, EK; Crawford, NSG; Afeef, SMO; Tolfrey, K",Physical Activity Duration but Not Energy Expenditure Differs between Daily and Intermittent Breakfast Consumption in Adolescent Girls: A Randomized Crossover Trial,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF NUTRITION,FEB,2018,WOS:000426832500011
JOURNAL_OF NUTRITION_146,https://doi.org/10.1093/jn/nxy004,"Holscher, HD; Guetterman, HM; Swanson, KS; An, RP; Matthan, NR; Lichtenstein, AH; Novotny, JA; Baer, DJ","Walnut Consumption Alters the Gastrointestinal Microbiota, Microbially Derived Secondary Bile Acids, and Health Markers in Healthy Adults: A Randomized Controlled Trial",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF NUTRITION,JUN,2018,WOS:000434792000008
JOURNAL_OF NUTRITION_122,https://doi.org/10.1093/jn/nxy110,"Albaugh, VL",Does Bariatric Surgery Affect Breast-Milk Composition?,TRUE,not research,NA,NA,NA,Comments on another article published in the same issue,J,JOURNAL OF NUTRITION,JUL,2018,WOS:000438099300002
JOURNAL_OF NUTRITION_265,https://doi.org/10.1093/jn/nxx065,"Hirschi, KD",Uptake of Dietary Milk microRNAs by Adult Humans: Rules for the Game of Hide and Seek,TRUE,not research,NA,NA,NA,Comments on another article published in the same issue,J,JOURNAL OF NUTRITION,JAN,2018,WOS:000425386100003
JOURNAL_OF NUTRITION_128,https://doi.org/10.1093/jn/nxy091,"Devries, MC; McGlory, C; Bolster, DR; Kamil, A; Rahn, M; Harkness, L; Baker, SK; Phillips, SM","Leucine, Not Total Protein, Content of a Supplement Is the Primary Determinant of Muscle Protein Anabolic Responses in Healthy Older Women",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF NUTRITION,JUL,2018,WOS:000438099300005
JOURNAL_OF NUTRITION_24,https://doi.org/10.1093/jn/nxy197,"Devries, MC; Sithamparapillai, A; Brimble, KS; Banfield, L; Morton, RW; Phillips, SM",Changes in Kidney Function Do Not Differ between Healthy Adults Consuming Higher Compared with Lower-or Normal-Protein Diets: A Systematic Review and Meta-Analysis,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF NUTRITION,NOV,2018,WOS:000448963200008
JOURNAL_OF NUTRITION_71,https://doi.org/10.1093/jn/nxy113,"Scott, SP; Murray-Kolb, LE; Wenger, MJ; Udipi, SA; Ghugre, PS; Boy, E; Haas, JD",Cognitive Performance in Indian School-Going Adolescents Is Positively Affected by Consumption of Iron-Biofortified Pearl Millet: A 6-Month Randomized Controlled Efficacy Trial,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF NUTRITION,SEP,2018,WOS:000444319900010
JOURNAL_OF NUTRITION_100,https://doi.org/10.1093/jn/nxy082,"Dwyer, JT; Bailen, RA; Saldanha, LG; Gahche, JJ; Costello, RB; Betz, JM; Davis, CD; Bailey, RL; Potischman, N; Ershow, AG; Sorkin, BC; Kuszak, AJ; Rios-Avila, L; Chang, F; Goshorn, J; Andrews, KW; Pehrsson, PR; Gusev, PA; Harnly, JM; Hardy, CJ; Emenaker, NJ; Herrick, KA",The Dietary Supplement Label Database: Recent Developments and Applications,TRUE,not research,NA,NA,NA,General comments (not about a specific article),J,JOURNAL OF NUTRITION,AUG,2018,WOS:000451807100005
JOURNAL_OF NUTRITION_89,https://doi.org/10.1093/jn/nxy138,"Olney, DK; Leroy, J; Bliznashka, L; Ruel, MT","PROCOMIDA, a Food-Assisted Maternal and Child Health and Nutrition Program, Reduces Child Stunting in Guatemala: A Cluster-Randomized Controlled Intervention Trial",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF NUTRITION,SEP,2018,WOS:000444319900013
JOURNAL_OF NUTRITION_165,https://doi.org/10.1093/jn/nxy036,"Hu, X; Chandler, JD; Orr, ML; Hao, L; Liu, K; Uppal, K; Go, YM; Jones, DP",Selenium Supplementation Alters Hepatic Energy and Fatty Acid Metabolism in Mice,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF NUTRITION,MAY,2018,WOS:000431895200002
Journal_of Oral Microbiology_17,https://doi.org/10.1080/20002297.2018.1453224,"Olsen, I",Relationship between serine dipeptide lipids of commensal Bacteroidetes and atherosclerosis,TRUE,not research,NA,NA,NA,This is PPPR (or potentially a non-critical summary) of an article in a different journal,J,JOURNAL OF ORAL MICROBIOLOGY,44277,2018,WOS:000428301100001
Journal_of Oral Microbiology_5,https://doi.org/10.1080/20002297.2018.1495976,"Kressirer, CA; Chen, T; Harriman, KL; Frias-Lopez, J; Dewhirst, FE; Tavares, MA; Tanner, ACR",Functional profiles of coronal and dentin caries in children,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF ORAL MICROBIOLOGY,44393,2018,WOS:000438771900001
Journal_of Oral Microbiology_1,https://doi.org/10.1080/20002297.2018.1527655,"Basic, A; Enerback, H; Waldenstrom, S; Ostgard, E; Suksuart, N; Dahlen, G",Presence of Helicobacter pylori and Campylobacter ureolyticus in the oral cavity of a Northern Thailand population that experiences stomach pain,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF ORAL MICROBIOLOGY,44486,2018,WOS:000450686400001
Journal_of Oral Microbiology_25,https://doi.org/10.1080/20002297.2018.1429788,"Muras, A; Mayer, C; Romero, M; Camino, T; Ferrer, MD; Mira, A; Otero, A","Inhibition of Steptococcus mutans biofilm formation by extracts of Tenacibaculum sp 20J, a bacterium with wide-spectrum quorum quenching activity",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF ORAL MICROBIOLOGY,44226,2018,WOS:000423833100001
Journal_of Oral Microbiology_10,https://doi.org/10.1080/20002297.2018.1487742,"Olsen, I; Singhrao, SK; Potempa, J","Citrullination as a plausible link to periodontitis, rheumatoid arthritis, atherosclerosis and Alzheimer's disease",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF ORAL MICROBIOLOGY,44369,2018,WOS:000436007100001
Journal_of Oral Microbiology_4,https://doi.org/10.1080/20002297.2018.1502027,"Schmitter, T; Fiebich, BL; Fischer, JT; Gajfulin, M; Larsson, N; Rose, T; Goetz, MR",Ex vivo anti-inflammatory effects of probiotics for periodontal health,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF ORAL MICROBIOLOGY,44402,2018,WOS:000439977900001
Journal_of Oral Microbiology_18,https://doi.org/10.1080/20002297.2018.1447216,"Norris, HL; Friedman, J; Chen, ZQ; Puri, S; Wilding, G; Edgerton, M","Salivary metals, age, and gender correlate with cultivable oral Candida carriage levels",FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF ORAL MICROBIOLOGY,44268,2018,WOS:000427891000001
Journal_of Oral Microbiology_28,https://doi.org/10.1080/20002297.2018.1424475,"Dame-Teixeira, N; Parolo, CCF; Maltz, M; Rup, AG; Devine, DA; Do, T",Gene expression of bacterial collagenolytic proteases in root caries,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF ORAL MICROBIOLOGY,44214,2018,WOS:000422860400001
Journal_of Oral Microbiology_15,https://doi.org/10.1080/20002297.2018.1476643,"Palmieri, M; Ornaghi, M; Martins, VAD; Correa, L; Brandao, TB; Ribeiro, ACD; Sumita, LM; Tozetto-Mendoza, TR; Pannuti, CS; Braz-Silva, PH",Oral shedding at human herpesviruses in patients undergoing radiotherapy/chemotherapy for head and neck squamous cell carcinoma is not affected by xerostomia,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF ORAL MICROBIOLOGY,44344,2018,WOS:000433314000001
Journal_of Oral Microbiology_7,https://doi.org/10.1080/20002297.2018.1487741,"Lourenco, TGB; Spencer, SJ; Alm, EJ; Colombo, APV",Defining the gut microbiota in individuals with periodontal diseases: an exploratory study,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF ORAL MICROBIOLOGY,44380,2018,WOS:000445583900001
Journal_of Oral Microbiology_23,https://doi.org/10.1080/20002297.2018.1438722,"Olsen, I",Organization of supragingival plaque at the micron scale,TRUE,not research,NA,NA,NA,This is PPPR (or potentially a non-critical summary) of an article in a different journal,J,JOURNAL OF ORAL MICROBIOLOGY,44242,2018,WOS:000425429300001
Journal_of Oral Microbiology_27,https://doi.org/10.1080/20002297.2018.1428005,"Naka, S; Wato, K; Hatakeyama, R; Okawa, R; Nomura, R; Nakano, K",Longitudinal comparison of Streptococcus mutans-induced aggravation of non-alcoholic steatohepatitis in mice,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF ORAL MICROBIOLOGY,44218,2018,WOS:000423831900001
JOURNAL_OF PERSONALITY AND SOCIAL PSYCHOLOGY_49,https://doi.org/10.1037/pspi0000127,"McNulty, JK; Meltzer, AL; Makhanova, A; Maner, JK",Attentional and Evaluative Biases Help People Maintain Relationships by Avoiding Infidelity,FALSE,NA,FALSE,FALSE,NA,NA,J,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,JUL,2018,WOS:000435398600004
